lemma,pos,cefr_level,word_type,definition_en,definition_th,source,form,form_type,definition_th_simple
release,verb,B1,single,"To set someone or something free, or to make information or a product available to the public","ปล่อย, เผยแพร่",oxford3000,release,base,ปล่อยหรือเผยแพร่สิ่งใดสิ่งหนึ่งออกมา
release,verb,B1,single,"To set someone or something free, or to make information or a product available to the public","ปล่อย, เผยแพร่",oxford3000,releases,third_person,ปล่อยหรือเผยแพร่สิ่งใดสิ่งหนึ่งออกมา
release,verb,B1,single,"To set someone or something free, or to make information or a product available to the public","ปล่อย, เผยแพร่",oxford3000,released,past,ปล่อยหรือเผยแพร่สิ่งใดสิ่งหนึ่งออกมา
release,verb,B1,single,"To set someone or something free, or to make information or a product available to the public","ปล่อย, เผยแพร่",oxford3000,releasing,gerund,ปล่อยหรือเผยแพร่สิ่งใดสิ่งหนึ่งออกมา
relevance,noun,C1,single,The quality of being closely connected or appropriate to what is being considered,ความเกี่ยวข้อง,oxford5000,relevance,base,ความเกี่ยวข้องกับเรื่องที่กำลังพูดถึง
relevant,adj,B2,single,Closely connected or appropriate to what is being discussed or considered,ที่เกี่ยวข้องโดยตรง,oxford3000,relevant,base,ที่เกี่ยวข้องโดยตรงกับเรื่องที่กำลังพูดถึง
reliability,noun,C1,single,The quality of being trustworthy or of performing consistently well,ความน่าเชื่อถือ,oxford5000,reliability,base,ความน่าเชื่อถือ ไว้วางใจได้
reliability,noun,C1,single,The quality of being trustworthy or of performing consistently well,ความน่าเชื่อถือ,oxford5000,reliabilities,plural,ความน่าเชื่อถือ ไว้วางใจได้
reliable,adj,B1,single,Able to be trusted to do what is expected; consistently good in quality or performance,ที่ไว้วางใจได้,oxford3000,reliable,base,ที่ไว้วางใจได้และทำงานได้อย่างสม่ำเสมอ
relief,noun,B2,single,A feeling of reassurance following the removal of anxiety or distress,ความรู้สึกโล่งใจ,oxford3000,relief,base,ความรู้สึกโล่งใจจากความกังวลหรือความเจ็บปวด
relief,noun,B2,single,A feeling of reassurance following the removal of anxiety or distress,ความรู้สึกโล่งใจ,oxford3000,reliefs,plural,ความรู้สึกโล่งใจจากความกังวลหรือความเจ็บปวด
relieve,verb,B2,single,"To reduce or remove pain, distress or a problem",ทำให้บรรเทาลง,oxford5000,relieve,base,ทำให้ความเจ็บปวดหรือความกังวลลดลง
relieve,verb,B2,single,"To reduce or remove pain, distress or a problem",ทำให้บรรเทาลง,oxford5000,relieves,third_person,ทำให้ความเจ็บปวดหรือความกังวลลดลง
relieve,verb,B2,single,"To reduce or remove pain, distress or a problem",ทำให้บรรเทาลง,oxford5000,relieved,past,ทำให้ความเจ็บปวดหรือความกังวลลดลง
relieve,verb,B2,single,"To reduce or remove pain, distress or a problem",ทำให้บรรเทาลง,oxford5000,relieving,gerund,ทำให้ความเจ็บปวดหรือความกังวลลดลง
relieved,adj,B2,single,Feeling reassured and relaxed after anxiety or distress has been removed,รู้สึกโล่งใจ,oxford5000,relieved,base,รู้สึกโล่งใจหลังจากพ้นความกังวล
